JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Human Resources Assistant,Administrative,£33000,London,"['Employee Relations', 'Compliance Management', 'Conflict Resolution']","Support HR functions including recruitment, employee relations, and record-keeping."
Engineering Graduate,Engineering and Science,£34000,Sheffield,"['Simulation Software', 'Research Methodology', 'Mechanical Design']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Technical Support Engineer,Technology and Data,£30000,Sheffield,"['Data Visualisation', 'Python Programming', 'SQL']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Public Relations Officer,Marketing and Creative,£27000,Liverpool,"['Analytics', 'Adobe Creative Suite', 'User Research']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Content Writer,Marketing and Creative,£23000,Birmingham,"['Email Marketing', 'Brand Strategy', 'Social Media Marketing']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Risk Analyst,Finance and Business,£28000,Birmingham,"['Financial Reporting', 'Bookkeeping', 'Quantitative Analysis']",You must be able to identify and assess potential risks to the organisation.
Business Development Executive,Finance and Business,£28000,Liverpool,"['Excel', 'Regulatory Compliance', 'Project Management']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Product Designer,Marketing and Creative,£21000,Leeds,"['Email Marketing', 'SEO Optimisation', 'Campaign Management']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Teacher,Administrative,£24000,Nottingham,"['Communication', 'Training and Development', 'Talent Acquisition']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Mechanical Engineer,Engineering and Science,£28000,London,"['CAD Software', 'Finite Element Analysis', 'Prototyping']","Design machinery and equipment, and troubleshoot engineering issues."
Risk Analyst,Finance and Business,£29000,Newcastle,"['Quantitative Analysis', 'Reporting', 'Excel']",You must be able to identify and assess potential risks to the organisation.
Logistics Coordinator,Administrative,£31000,Sheffield,"['Payroll Management', 'Talent Acquisition', 'Leadership']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Engineering Graduate,Engineering and Science,£28000,Nottingham,"['Regulatory Compliance', 'Product Development', 'Problem Solving']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Mechanical Engineer,Engineering and Science,£21000,Bristol,"['Data Analysis', 'Statistical Analysis', 'Lab Techniques']","Design machinery and equipment, and troubleshoot engineering issues."
Legal Assistant,Administrative,£25000,Cambridge,"['Communication', 'Training and Development', 'Payroll Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Digital Marketing Specialist,Marketing and Creative,£23000,Liverpool,"['Graphic Design', 'Market Research', 'User Research']","Implement digital marketing strategies, including SEO, PPC, and social media."
IT Support Specialist,Technology and Data,£31000,Liverpool,"['APIs', 'ETL', 'SQL']",You will have to provide technical support and troubleshooting for hardware and software issues.
Legal Assistant,Administrative,£21000,London,"['Recruitment', 'Talent Acquisition', 'Compliance Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Legal Assistant,Administrative,£24000,Cambridge,"['Performance Appraisal Systems', 'Onboarding', 'Talent Acquisition']",Provide administrative support to legal teams and assist with legal research and document preparation
Pharmaceutical Sales Representative,Engineering and Science,£22000,Birmingham,"['Research Methodology', 'Simulation Software', 'Statistical Analysis']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Public Relations Officer,Marketing and Creative,£20000,Leeds,"['Email Marketing', 'SEO Optimisation', 'Social Media Marketing']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Marketing Executive,Marketing and Creative,£25000,Nottingham,"['Email Marketing', 'Analytics', 'SEO Optimisation']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Content Writer,Marketing and Creative,£23000,Cambridge,"['SEO Optimisation', 'Content Creation', 'Adobe Creative Suite']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Investment Banking Analyst,Finance and Business,£32000,Nottingham,"['Reporting', 'Analytical Skills', 'Budgeting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Technical Support Engineer,Technology and Data,£33000,Cambridge,"['ETL', 'Python Programming', 'Docker']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Legal Assistant,Administrative,£27000,Cambridge,"['HR Information Systems', 'Office Management', 'Communication']",Provide administrative support to legal teams and assist with legal research and document preparation
Data Analyst,Technology and Data,£35000,Nottingham,"['SQL', 'Python Programming', 'APIs']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Corporate Finance Analyst,Finance and Business,£26000,Birmingham,"['Financial Analysis', 'Analytical Skills', 'Regulatory Compliance']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Digital Marketing Specialist,Marketing and Creative,£25000,Sheffield,"['Content Creation', 'Social Media Marketing', 'PPC Advertising']","Implement digital marketing strategies, including SEO, PPC, and social media."
Legal Assistant,Administrative,£31000,Liverpool,"['Office Management', 'Talent Acquisition', 'Employee Relations']",Provide administrative support to legal teams and assist with legal research and document preparation
Investment Banking Analyst,Finance and Business,£34000,Newcastle,"['Quantitative Analysis', 'Bookkeeping', 'Budgeting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Supply Chain Analyst,Finance and Business,£21000,Nottingham,"['Financial Analysis', 'Quantitative Analysis', 'Regulatory Compliance']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Health and Safety Advisor,Engineering and Science,£34000,Leeds,"['Simulation Software', 'CAD Software', 'Finite Element Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Logistics Coordinator,Administrative,£25000,Newcastle,"['Payroll Management', 'Client Management', 'Leadership']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Social Media Manager,Marketing and Creative,£21000,Leeds,"['Content Management Systems', 'Google Analytics', 'Digital Marketing']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Supply Chain Analyst,Finance and Business,£34000,Manchester,"['Excel', 'Bookkeeping', 'Financial Analysis']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Public Relations Officer,Marketing and Creative,£31000,Manchester,"['Analytics', 'Campaign Management', 'Google Analytics']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Risk Analyst,Finance and Business,£24000,Leeds,"['Financial Modeling', 'Excel', 'Market Research']",You must be able to identify and assess potential risks to the organisation.
Logistics Coordinator,Administrative,£26000,Leeds,"['Organisational Skills', 'HR Information Systems', 'Client Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Teacher,Administrative,£34000,Cambridge,"['Organisational Skills', 'Performance Appraisal Systems', 'Talent Acquisition']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Legal Assistant,Administrative,£27000,Nottingham,"['Talent Acquisition', 'Performance Appraisal Systems', 'Payroll Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Web Developer,Technology and Data,£30000,Newcastle,"['SQL', 'Docker', 'JavaScript']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Graphic Designer,Marketing and Creative,£27000,Manchester,"['Brand Strategy', 'Campaign Management', 'Graphic Design']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Business Development Executive,Finance and Business,£21000,Manchester,"['Budgeting', 'Excel', 'Risk Assessment']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
UI Designer,Technology and Data,£21000,Manchester,"['ETL', 'Big Data Technologies', 'Data Warehousing']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Mechanical Engineer,Engineering and Science,£25000,Nottingham,"['Simulation Software', 'Regulatory Compliance', 'Finite Element Analysis']","Design machinery and equipment, and troubleshoot engineering issues."
Teacher,Administrative,£20000,Manchester,"['Office Management', 'Client Management', 'Conflict Resolution']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Marketing Executive,Marketing and Creative,£22000,Newcastle,"['Campaign Management', 'Content Management Systems', 'Google Analytics']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Business Development Executive,Finance and Business,£28000,Sheffield,"['Reporting', 'Financial Reporting', 'Financial Modeling']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Marketing Executive,Marketing and Creative,£35000,Cambridge,"['PPC Advertising', 'User Research', 'Campaign Management']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Marketing Executive,Marketing and Creative,£34000,London,"['Market Research', 'Content Creation', 'Content Management Systems']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Business Analyst,Finance and Business,£30000,Newcastle,"['Reporting', 'Risk Assessment', 'Financial Reporting']",Identify business needs and develop solutions to enhance processes and operations.
Electrical Engineer,Engineering and Science,£28000,Manchester,"['Mechanical Design', 'Product Development', 'CAD Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Investment Banking Analyst,Finance and Business,£22000,Sheffield,"['Risk Assessment', 'Quantitative Analysis', 'Reporting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Sales Executive,Marketing and Creative,£21000,Sheffield,"['Content Creation', 'Analytics', 'Adobe Creative Suite']",Must be able to develop and execute sales strategies to meet business objectives.
Management Consultant,Administrative,£22000,Sheffield,"['Client Management', 'Employee Relations', 'Organisational Skills']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Human Resources Assistant,Administrative,£32000,Newcastle,"['HR Information Systems', 'Onboarding', 'Training and Development']","Support HR functions including recruitment, employee relations, and record-keeping."
Biomedical Scientist,Engineering and Science,£29000,Newcastle,"['Regulatory Compliance', 'Simulation Software', 'Technical Writing']",Conduct research and analyse biological samples to support medical and clinical studies.
Management Consultant,Administrative,£33000,Leeds,"['Payroll Management', 'Talent Acquisition', 'HR Information Systems']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Sales Executive,Marketing and Creative,£22000,Newcastle,"['Google Analytics', 'Content Creation', 'Market Research']",Must be able to develop and execute sales strategies to meet business objectives.
Logistics Coordinator,Administrative,£23000,Leeds,"['Payroll Management', 'Client Management', 'Office Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Recruitment Consultant,Administrative,£34000,Cambridge,"['HR Information Systems', 'Onboarding', 'Leadership']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Biomedical Scientist,Engineering and Science,£27000,Bristol,"['Statistical Analysis', 'Product Development', 'Regulatory Compliance']",Conduct research and analyse biological samples to support medical and clinical studies.
Business Development Executive,Finance and Business,£26000,Newcastle,"['Budgeting', 'Excel', 'Financial Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Sales Executive,Marketing and Creative,£25000,Leeds,"['Google Analytics', 'Graphic Design', 'Market Research']",Must be able to develop and execute sales strategies to meet business objectives.
Business Analyst,Finance and Business,£33000,London,"['Bookkeeping', 'Reporting', 'Project Management']",Identify business needs and develop solutions to enhance processes and operations.
Product Designer,Marketing and Creative,£25000,Bristol,"['Graphic Design', 'Email Marketing', 'Adobe Creative Suite']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Supply Chain Analyst,Finance and Business,£25000,Liverpool,"['Business Strategy', 'Budgeting', 'Financial Forecasting']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
UI Designer,Technology and Data,£24000,Birmingham,"['Python Programming', 'Data Warehousing', 'SQL']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Mechanical Engineer,Engineering and Science,£31000,Newcastle,"['Simulation Software', 'Lab Techniques', 'Technical Writing']","Design machinery and equipment, and troubleshoot engineering issues."
Content Writer,Marketing and Creative,£26000,London,"['SEO Optimisation', 'User Research', 'Analytics']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Marketing Executive,Marketing and Creative,£35000,Nottingham,"['Google Analytics', 'User Research', 'Social Media Marketing']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Web Developer,Technology and Data,£30000,Liverpool,"['Django', 'Version Control', 'SQL']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Systems Analyst,Technology and Data,£25000,Newcastle,"['Django', 'Problem Solving', 'Python Programming']",Evaluate and improve computer systems to enhance efficiency.
Mechanical Engineer,Engineering and Science,£34000,Liverpool,"['Research Methodology', 'Product Development', 'Technical Writing']","Design machinery and equipment, and troubleshoot engineering issues."
Systems Analyst,Technology and Data,£26000,Cambridge,"['Docker', 'Big Data Technologies', 'Django']",Evaluate and improve computer systems to enhance efficiency.
Biomedical Scientist,Engineering and Science,£31000,Birmingham,"['CAD Software', 'Simulation Software', 'Regulatory Compliance']",Conduct research and analyse biological samples to support medical and clinical studies.
Nurse,Administrative,£32000,Sheffield,"['HR Information Systems', 'Leadership', 'Onboarding']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Logistics Coordinator,Administrative,£27000,Leeds,"['Talent Acquisition', 'Performance Appraisal Systems', 'Payroll Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Content Writer,Marketing and Creative,£31000,Bristol,"['Adobe Creative Suite', 'Content Creation', 'Market Research']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Supply Chain Analyst,Finance and Business,£28000,Sheffield,"['Reporting', 'Market Research', 'Bookkeeping']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Investment Banking Analyst,Finance and Business,£35000,Newcastle,"['Excel', 'Financial Forecasting', 'Regulatory Compliance']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Human Resources Assistant,Administrative,£23000,Birmingham,"['Employee Relations', 'Leadership', 'Onboarding']","Support HR functions including recruitment, employee relations, and record-keeping."
Data Analyst,Technology and Data,£34000,London,"['Problem Solving', 'ETL', 'Data Analysis']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Digital Marketing Specialist,Marketing and Creative,£21000,Cambridge,"['Email Marketing', 'SEO Optimisation', 'Social Media Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Systems Analyst,Technology and Data,£31000,Newcastle,"['ETL', 'JavaScript', 'Data Analysis']",Evaluate and improve computer systems to enhance efficiency.
Marketing Executive,Marketing and Creative,£24000,Cambridge,"['Adobe Creative Suite', 'PPC Advertising', 'SEO Optimisation']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Business Analyst,Finance and Business,£33000,London,"['Market Research', 'Regulatory Compliance', 'Business Strategy']",Identify business needs and develop solutions to enhance processes and operations.
Event Coordinator,Marketing and Creative,£29000,Liverpool,"['Analytics', 'User Research', 'Market Research']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Legal Assistant,Administrative,£29000,Cambridge,"['Payroll Management', 'Talent Acquisition', 'Compliance Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Web Developer,Technology and Data,£22000,Cambridge,"['Data Visualisation', 'Big Data Technologies', 'APIs']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Pharmaceutical Sales Representative,Engineering and Science,£32000,Newcastle,"['Regulatory Compliance', 'Lab Techniques', 'CAD Software']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Customer Service Manager,Administrative,£27000,Nottingham,"['Payroll Management', 'Onboarding', 'Training and Development']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
IT Support Specialist,Technology and Data,£25000,Liverpool,"['Django', 'Problem Solving', 'Machine Learning']",You will have to provide technical support and troubleshooting for hardware and software issues.
Business Development Executive,Finance and Business,£27000,Sheffield,"['Budgeting', 'Bookkeeping', 'Excel']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Data Scientist,Technology and Data,£32000,London,"['Cloud Computing', 'Problem Solving', 'Django']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Operations Manager,Finance and Business,£34000,Sheffield,"['Market Research', 'Financial Modeling', 'Financial Reporting']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Engineering Graduate,Engineering and Science,£21000,Nottingham,"['Technical Writing', 'Research Methodology', 'Statistical Analysis']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Data Scientist,Technology and Data,£31000,Nottingham,"['Cloud Computing', 'APIs', 'Python Programming']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Biomedical Scientist,Engineering and Science,£24000,Manchester,"['Simulation Software', 'Finite Element Analysis', 'Regulatory Compliance']",Conduct research and analyse biological samples to support medical and clinical studies.
Quantity Surveyor,Engineering and Science,£31000,Newcastle,"['Product Development', 'Engineering Design', 'Technical Writing']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Legal Assistant,Administrative,£33000,Birmingham,"['HR Information Systems', 'Organisational Skills', 'Training and Development']",Provide administrative support to legal teams and assist with legal research and document preparation
Digital Marketing Specialist,Marketing and Creative,£29000,Birmingham,"['Adobe Creative Suite', 'Google Analytics', 'PPC Advertising']","Implement digital marketing strategies, including SEO, PPC, and social media."
Operations Manager,Finance and Business,£26000,Sheffield,"['Business Strategy', 'Market Research', 'Excel']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Financial Analyst,Finance and Business,£25000,Cambridge,"['Excel', 'Financial Forecasting', 'Risk Assessment']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Customer Service Manager,Administrative,£34000,Liverpool,"['Recruitment', 'Onboarding', 'Communication']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Social Media Manager,Marketing and Creative,£33000,Nottingham,"['Digital Marketing', 'User Research', 'Adobe Creative Suite']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Human Resources Assistant,Administrative,£26000,Newcastle,"['Client Management', 'Compliance Management', 'Communication']","Support HR functions including recruitment, employee relations, and record-keeping."
Operations Manager,Finance and Business,£20000,Manchester,"['Risk Assessment', 'Excel', 'Regulatory Compliance']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Engineering Graduate,Engineering and Science,£27000,Cambridge,"['Problem Solving', 'CAD Software', 'Finite Element Analysis']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Public Relations Officer,Marketing and Creative,£28000,Bristol,"['Content Creation', 'Content Management Systems', 'Social Media Marketing']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
UI Designer,Technology and Data,£24000,Birmingham,"['SQL', 'Cloud Computing', 'Django']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Management Consultant,Administrative,£22000,Birmingham,"['Onboarding', 'Client Management', 'Conflict Resolution']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Risk Analyst,Finance and Business,£29000,Liverpool,"['Quantitative Analysis', 'Bookkeeping', 'Financial Modeling']",You must be able to identify and assess potential risks to the organisation.
Insurance Underwriter,Administrative,£35000,Liverpool,"['Communication', 'HR Information Systems', 'Compliance Management']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Sales Executive,Marketing and Creative,£22000,Bristol,"['User Research', 'PPC Advertising', 'Campaign Management']",Must be able to develop and execute sales strategies to meet business objectives.
Logistics Coordinator,Administrative,£22000,Nottingham,"['Organisational Skills', 'Employee Relations', 'Onboarding']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Electrical Engineer,Engineering and Science,£25000,Leeds,"['Lab Techniques', 'Engineering Design', 'Regulatory Compliance']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Product Designer,Marketing and Creative,£26000,Bristol,"['Campaign Management', 'SEO Optimisation', 'Graphic Design']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Audit Associate,Finance and Business,£26000,London,"['Quantitative Analysis', 'Budgeting', 'Financial Analysis']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Operations Manager,Finance and Business,£30000,Newcastle,"['Excel', 'Financial Forecasting', 'Market Research']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Legal Assistant,Administrative,£23000,London,"['Conflict Resolution', 'Office Management', 'Compliance Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Health and Safety Advisor,Engineering and Science,£28000,Bristol,"['Problem Solving', 'Engineering Design', 'Technical Writing']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Data Scientist,Technology and Data,£30000,Manchester,"['Python Programming', 'Data Warehousing', 'Docker']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Electrical Engineer,Engineering and Science,£24000,Bristol,"['Prototyping', 'Problem Solving', 'Finite Element Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Research Scientist,Engineering and Science,£25000,Cambridge,"['Mechanical Design', 'Finite Element Analysis', 'Data Analysis']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
IT Support Specialist,Technology and Data,£30000,Cambridge,"['Problem Solving', 'Docker', 'Big Data Technologies']",You will have to provide technical support and troubleshooting for hardware and software issues.
Product Designer,Marketing and Creative,£33000,Bristol,"['SEO Optimisation', 'Campaign Management', 'Digital Marketing']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Management Consultant,Administrative,£30000,London,"['Communication', 'Talent Acquisition', 'Leadership']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Management Consultant,Administrative,£31000,Bristol,"['Office Management', 'Leadership', 'Training and Development']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Legal Assistant,Administrative,£24000,Manchester,"['Leadership', 'Client Management', 'Communication']",Provide administrative support to legal teams and assist with legal research and document preparation
Web Developer,Technology and Data,£29000,Cambridge,"['SQL', 'Docker', 'ETL']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Public Relations Officer,Marketing and Creative,£34000,Liverpool,"['SEO Optimisation', 'Content Creation', 'Email Marketing']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Audit Associate,Finance and Business,£34000,Birmingham,"['Financial Forecasting', 'Financial Analysis', 'Budgeting']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Operations Manager,Finance and Business,£30000,Newcastle,"['Project Management', 'Analytical Skills', 'Business Strategy']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Recruitment Consultant,Administrative,£21000,Cambridge,"['Training and Development', 'Client Management', 'Performance Appraisal Systems']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Social Media Manager,Marketing and Creative,£30000,Nottingham,"['Market Research', 'SEO Optimisation', 'PPC Advertising']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Teacher,Administrative,£26000,Cambridge,"['Performance Appraisal Systems', 'Onboarding', 'HR Information Systems']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Web Developer,Technology and Data,£32000,London,"['Big Data Technologies', 'JavaScript', 'Cloud Computing']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Teacher,Administrative,£34000,Manchester,"['Performance Appraisal Systems', 'Training and Development', 'Onboarding']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Public Relations Officer,Marketing and Creative,£24000,Nottingham,"['PPC Advertising', 'Content Creation', 'SEO Optimisation']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Civil Engineer,Engineering and Science,£31000,Nottingham,"['Finite Element Analysis', 'Technical Writing', 'Problem Solving']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Web Developer,Technology and Data,£25000,Newcastle,"['Version Control', 'Machine Learning', 'Django']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Financial Analyst,Finance and Business,£22000,Bristol,"['Financial Forecasting', 'Business Strategy', 'Budgeting']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Product Designer,Marketing and Creative,£32000,Bristol,"['User Research', 'Digital Marketing', 'Content Management Systems']","Design and develop new products, from concept to production. You will work on product specifications and testing."
IT Support Specialist,Technology and Data,£32000,Newcastle,"['Version Control', 'Problem Solving', 'Data Warehousing']",You will have to provide technical support and troubleshooting for hardware and software issues.
IT Support Specialist,Technology and Data,£31000,London,"['Problem Solving', 'APIs', 'Version Control']",You will have to provide technical support and troubleshooting for hardware and software issues.
Management Consultant,Administrative,£21000,Cambridge,"['Performance Appraisal Systems', 'Conflict Resolution', 'Onboarding']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Public Relations Officer,Marketing and Creative,£24000,Newcastle,"['Market Research', 'User Research', 'Content Creation']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Risk Analyst,Finance and Business,£25000,Leeds,"['Project Management', 'Risk Assessment', 'Budgeting']",You must be able to identify and assess potential risks to the organisation.
Mechanical Engineer,Engineering and Science,£34000,London,"['CAD Software', 'Data Analysis', 'Engineering Design']","Design machinery and equipment, and troubleshoot engineering issues."
Marketing Executive,Marketing and Creative,£32000,Cambridge,"['Campaign Management', 'Social Media Marketing', 'Content Management Systems']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Software Developer,Technology and Data,£32000,Birmingham,"['Big Data Technologies', 'ETL', 'APIs']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Supply Chain Analyst,Finance and Business,£34000,Nottingham,"['Financial Forecasting', 'Financial Analysis', 'Regulatory Compliance']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Supply Chain Analyst,Finance and Business,£22000,Birmingham,"['Risk Assessment', 'Budgeting', 'Financial Forecasting']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Corporate Finance Analyst,Finance and Business,£33000,Bristol,"['Bookkeeping', 'Business Strategy', 'Budgeting']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Risk Analyst,Finance and Business,£31000,Manchester,"['Risk Assessment', 'Market Research', 'Bookkeeping']",You must be able to identify and assess potential risks to the organisation.
Logistics Coordinator,Administrative,£30000,Liverpool,"['Payroll Management', 'Office Management', 'Talent Acquisition']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Quantity Surveyor,Engineering and Science,£31000,Cambridge,"['CAD Software', 'Data Analysis', 'Project Management Software']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Health and Safety Advisor,Engineering and Science,£24000,Leeds,"['Problem Solving', 'Lab Techniques', 'Finite Element Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Engineering Graduate,Engineering and Science,£21000,Birmingham,"['Statistical Analysis', 'Problem Solving', 'Product Development']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Graphic Designer,Marketing and Creative,£22000,Cambridge,"['User Research', 'Market Research', 'Social Media Marketing']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
