JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Software Developer,Technology and Data,£31000,Newcastle,"['Data Warehousing', 'SQL', 'Big Data Technologies']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Civil Engineer,Engineering and Science,£26000,Sheffield,"['Engineering Design', 'Mechanical Design', 'Research Methodology']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Software Developer,Technology and Data,£24000,Liverpool,"['Django', 'Version Control', 'Docker']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Civil Engineer,Engineering and Science,£28000,Bristol,"['Simulation Software', 'Engineering Design', 'Finite Element Analysis']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Investment Banking Analyst,Finance and Business,£28000,Newcastle,"['Reporting', 'Quantitative Analysis', 'Risk Assessment']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Electrical Engineer,Engineering and Science,£25000,Sheffield,"['Simulation Software', 'Regulatory Compliance', 'Project Management Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Insurance Underwriter,Administrative,£35000,Leeds,"['Compliance Management', 'Conflict Resolution', 'Training and Development']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Management Consultant,Administrative,£28000,Nottingham,"['Recruitment', 'Leadership', 'Training and Development']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Mechanical Engineer,Engineering and Science,£24000,Liverpool,"['Finite Element Analysis', 'Product Development', 'Project Management Software']","Design machinery and equipment, and troubleshoot engineering issues."
Human Resources Assistant,Administrative,£25000,Leeds,"['Training and Development', 'Office Management', 'Compliance Management']","Support HR functions including recruitment, employee relations, and record-keeping."
Health and Safety Advisor,Engineering and Science,£30000,Birmingham,"['Engineering Design', 'Project Management Software', 'Research Methodology']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Public Relations Officer,Marketing and Creative,£28000,Cambridge,"['Market Research', 'Analytics', 'Email Marketing']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Teacher,Administrative,£27000,Bristol,"['Compliance Management', 'HR Information Systems', 'Communication']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Electrical Engineer,Engineering and Science,£27000,London,"['Lab Techniques', 'Mechanical Design', 'Statistical Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Risk Analyst,Finance and Business,£27000,Liverpool,"['Market Research', 'Financial Forecasting', 'Financial Analysis']",You must be able to identify and assess potential risks to the organisation.
Public Relations Officer,Marketing and Creative,£34000,Manchester,"['Adobe Creative Suite', 'Market Research', 'User Research']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Recruitment Consultant,Administrative,£22000,London,"['Organisational Skills', 'Office Management', 'Leadership']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Financial Analyst,Finance and Business,£20000,Leeds,"['Bookkeeping', 'Financial Reporting', 'Quantitative Analysis']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Data Analyst,Technology and Data,£31000,Bristol,"['Data Warehousing', 'Docker', 'ETL']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Biomedical Scientist,Engineering and Science,£26000,Leeds,"['CAD Software', 'Mechanical Design', 'Engineering Design']",Conduct research and analyse biological samples to support medical and clinical studies.
Biomedical Scientist,Engineering and Science,£26000,London,"['Engineering Design', 'Data Analysis', 'Product Development']",Conduct research and analyse biological samples to support medical and clinical studies.
Investment Banking Analyst,Finance and Business,£34000,Sheffield,"['Risk Assessment', 'Bookkeeping', 'Budgeting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Marketing Executive,Marketing and Creative,£29000,London,"['Brand Strategy', 'Graphic Design', 'User Research']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Electrical Engineer,Engineering and Science,£21000,Sheffield,"['Engineering Design', 'Research Methodology', 'Project Management Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Engineering Graduate,Engineering and Science,£26000,Liverpool,"['Prototyping', 'CAD Software', 'Regulatory Compliance']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Nurse,Administrative,£21000,Leeds,"['Organisational Skills', 'Compliance Management', 'Client Management']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Sales Executive,Marketing and Creative,£31000,Birmingham,"['Adobe Creative Suite', 'Email Marketing', 'User Research']",Must be able to develop and execute sales strategies to meet business objectives.
Technical Support Engineer,Technology and Data,£24000,Cambridge,"['JavaScript', 'Version Control', 'APIs']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Business Analyst,Finance and Business,£29000,Manchester,"['Excel', 'Financial Reporting', 'Regulatory Compliance']",Identify business needs and develop solutions to enhance processes and operations.
Recruitment Consultant,Administrative,£26000,Sheffield,"['Communication', 'Organisational Skills', 'Recruitment']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Social Media Manager,Marketing and Creative,£29000,London,"['Content Management Systems', 'Social Media Marketing', 'Content Creation']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Engineering Graduate,Engineering and Science,£29000,Cambridge,"['Prototyping', 'Mechanical Design', 'Problem Solving']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Biomedical Scientist,Engineering and Science,£28000,Newcastle,"['Lab Techniques', 'Product Development', 'Simulation Software']",Conduct research and analyse biological samples to support medical and clinical studies.
Operations Manager,Finance and Business,£29000,Birmingham,"['Budgeting', 'Regulatory Compliance', 'Project Management']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Recruitment Consultant,Administrative,£34000,Leeds,"['Organisational Skills', 'Office Management', 'Communication']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Technical Support Engineer,Technology and Data,£29000,Cambridge,"['Data Warehousing', 'Django', 'Big Data Technologies']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Digital Marketing Specialist,Marketing and Creative,£31000,Sheffield,"['Digital Marketing', 'Graphic Design', 'SEO Optimisation']","Implement digital marketing strategies, including SEO, PPC, and social media."
Graphic Designer,Marketing and Creative,£33000,London,"['Content Creation', 'Graphic Design', 'Email Marketing']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Event Coordinator,Marketing and Creative,£29000,Nottingham,"['Social Media Marketing', 'Digital Marketing', 'PPC Advertising']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Electrical Engineer,Engineering and Science,£31000,Leeds,"['Mechanical Design', 'Regulatory Compliance', 'Lab Techniques']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Health and Safety Advisor,Engineering and Science,£32000,Cambridge,"['Research Methodology', 'Data Analysis', 'Problem Solving']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
IT Support Specialist,Technology and Data,£34000,Newcastle,"['ETL', 'Version Control', 'Cloud Computing']",You will have to provide technical support and troubleshooting for hardware and software issues.
Marketing Executive,Marketing and Creative,£23000,Newcastle,"['Digital Marketing', 'Graphic Design', 'Market Research']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Business Development Executive,Finance and Business,£26000,Sheffield,"['Risk Assessment', 'Bookkeeping', 'Quantitative Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Digital Marketing Specialist,Marketing and Creative,£28000,Cambridge,"['Content Creation', 'Social Media Marketing', 'Email Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Data Analyst,Technology and Data,£25000,Cambridge,"['ETL', 'SQL', 'Problem Solving']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Quantity Surveyor,Engineering and Science,£34000,Nottingham,"['Research Methodology', 'Regulatory Compliance', 'Simulation Software']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Logistics Coordinator,Administrative,£21000,Bristol,"['Employee Relations', 'Client Management', 'Organisational Skills']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Legal Assistant,Administrative,£28000,Leeds,"['Communication', 'Client Management', 'Leadership']",Provide administrative support to legal teams and assist with legal research and document preparation
Software Developer,Technology and Data,£20000,Birmingham,"['Cloud Computing', 'Python Programming', 'Machine Learning']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Engineering Graduate,Engineering and Science,£23000,Cambridge,"['Prototyping', 'Mechanical Design', 'CAD Software']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Corporate Finance Analyst,Finance and Business,£26000,Newcastle,"['Bookkeeping', 'Financial Forecasting', 'Risk Assessment']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Data Analyst,Technology and Data,£33000,Birmingham,"['Python Programming', 'Django', 'Cloud Computing']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Web Developer,Technology and Data,£34000,London,"['SQL', 'Data Visualisation', 'Big Data Technologies']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Electrical Engineer,Engineering and Science,£33000,Newcastle,"['Technical Writing', 'Lab Techniques', 'Statistical Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Management Consultant,Administrative,£22000,Manchester,"['Conflict Resolution', 'Client Management', 'Performance Appraisal Systems']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Product Designer,Marketing and Creative,£26000,Newcastle,"['Content Creation', 'Market Research', 'Graphic Design']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Product Designer,Marketing and Creative,£32000,Cambridge,"['Content Management Systems', 'Email Marketing', 'Graphic Design']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Human Resources Assistant,Administrative,£22000,London,"['Leadership', 'Client Management', 'Conflict Resolution']","Support HR functions including recruitment, employee relations, and record-keeping."
Social Media Manager,Marketing and Creative,£23000,Sheffield,"['Adobe Creative Suite', 'Email Marketing', 'Graphic Design']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Teacher,Administrative,£33000,Birmingham,"['Payroll Management', 'Compliance Management', 'Leadership']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Content Writer,Marketing and Creative,£25000,Bristol,"['Adobe Creative Suite', 'Content Management Systems', 'Campaign Management']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Supply Chain Analyst,Finance and Business,£23000,Birmingham,"['Reporting', 'Financial Forecasting', 'Financial Reporting']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Audit Associate,Finance and Business,£33000,Bristol,"['Financial Forecasting', 'Reporting', 'Bookkeeping']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Supply Chain Analyst,Finance and Business,£34000,Newcastle,"['Analytical Skills', 'Budgeting', 'Bookkeeping']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Pharmaceutical Sales Representative,Engineering and Science,£34000,Birmingham,"['Statistical Analysis', 'Project Management Software', 'Engineering Design']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Customer Service Manager,Administrative,£25000,Liverpool,"['Conflict Resolution', 'Client Management', 'Compliance Management']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Marketing Executive,Marketing and Creative,£32000,Leeds,"['Brand Strategy', 'Market Research', 'Campaign Management']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Management Consultant,Administrative,£34000,Newcastle,"['Communication', 'Employee Relations', 'Client Management']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Human Resources Assistant,Administrative,£28000,Bristol,"['Office Management', 'Leadership', 'Organisational Skills']","Support HR functions including recruitment, employee relations, and record-keeping."
Biomedical Scientist,Engineering and Science,£35000,Cambridge,"['Research Methodology', 'CAD Software', 'Project Management Software']",Conduct research and analyse biological samples to support medical and clinical studies.
Risk Analyst,Finance and Business,£26000,Nottingham,"['Financial Analysis', 'Business Strategy', 'Bookkeeping']",You must be able to identify and assess potential risks to the organisation.
Social Media Manager,Marketing and Creative,£27000,Manchester,"['Email Marketing', 'Content Creation', 'User Research']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Health and Safety Advisor,Engineering and Science,£31000,Bristol,"['Engineering Design', 'Mechanical Design', 'Lab Techniques']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Public Relations Officer,Marketing and Creative,£30000,Sheffield,"['Content Creation', 'Campaign Management', 'Brand Strategy']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
IT Support Specialist,Technology and Data,£21000,London,"['JavaScript', 'Big Data Technologies', 'SQL']",You will have to provide technical support and troubleshooting for hardware and software issues.
Supply Chain Analyst,Finance and Business,£29000,Sheffield,"['Financial Modeling', 'Financial Analysis', 'Market Research']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Logistics Coordinator,Administrative,£31000,Newcastle,"['Talent Acquisition', 'Onboarding', 'Office Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Recruitment Consultant,Administrative,£35000,Liverpool,"['Compliance Management', 'Payroll Management', 'Recruitment']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Social Media Manager,Marketing and Creative,£22000,Cambridge,"['Social Media Marketing', 'PPC Advertising', 'Content Creation']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Mechanical Engineer,Engineering and Science,£33000,Birmingham,"['Prototyping', 'Problem Solving', 'Regulatory Compliance']","Design machinery and equipment, and troubleshoot engineering issues."
Software Developer,Technology and Data,£26000,Manchester,"['Data Analysis', 'Django', 'Cloud Computing']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Electrical Engineer,Engineering and Science,£32000,Nottingham,"['Regulatory Compliance', 'Problem Solving', 'CAD Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Web Developer,Technology and Data,£26000,Nottingham,"['APIs', 'Data Warehousing', 'JavaScript']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Electrical Engineer,Engineering and Science,£34000,Newcastle,"['Statistical Analysis', 'Technical Writing', 'Data Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Systems Analyst,Technology and Data,£32000,Newcastle,"['Machine Learning', 'Data Warehousing', 'SQL']",Evaluate and improve computer systems to enhance efficiency.
Engineering Graduate,Engineering and Science,£28000,Nottingham,"['Project Management Software', 'Problem Solving', 'Finite Element Analysis']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Public Relations Officer,Marketing and Creative,£28000,Birmingham,"['User Research', 'Campaign Management', 'Graphic Design']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Product Designer,Marketing and Creative,£26000,Newcastle,"['SEO Optimisation', 'Brand Strategy', 'Social Media Marketing']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Insurance Underwriter,Administrative,£21000,Birmingham,"['Communication', 'Leadership', 'Employee Relations']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Teacher,Administrative,£28000,Birmingham,"['HR Information Systems', 'Training and Development', 'Recruitment']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Graphic Designer,Marketing and Creative,£31000,Liverpool,"['User Research', 'Graphic Design', 'Social Media Marketing']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Recruitment Consultant,Administrative,£28000,Manchester,"['Client Management', 'Conflict Resolution', 'Payroll Management']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Engineering Graduate,Engineering and Science,£20000,Cambridge,"['Project Management Software', 'Lab Techniques', 'Regulatory Compliance']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Marketing Executive,Marketing and Creative,£31000,Liverpool,"['PPC Advertising', 'Digital Marketing', 'SEO Optimisation']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Logistics Coordinator,Administrative,£34000,London,"['Organisational Skills', 'Talent Acquisition', 'Communication']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Data Scientist,Technology and Data,£34000,Cambridge,"['Version Control', 'Big Data Technologies', 'Problem Solving']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Corporate Finance Analyst,Finance and Business,£21000,Sheffield,"['Reporting', 'Financial Modeling', 'Regulatory Compliance']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Investment Banking Analyst,Finance and Business,£32000,Birmingham,"['Business Strategy', 'Financial Modeling', 'Risk Assessment']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Public Relations Officer,Marketing and Creative,£29000,Birmingham,"['User Research', 'Content Creation', 'SEO Optimisation']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Software Developer,Technology and Data,£27000,Sheffield,"['Machine Learning', 'Data Visualisation', 'Big Data Technologies']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Data Scientist,Technology and Data,£21000,Liverpool,"['Big Data Technologies', 'Machine Learning', 'Django']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Legal Assistant,Administrative,£32000,Manchester,"['Communication', 'Employee Relations', 'Conflict Resolution']",Provide administrative support to legal teams and assist with legal research and document preparation
Product Designer,Marketing and Creative,£29000,Manchester,"['Social Media Marketing', 'Email Marketing', 'PPC Advertising']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Health and Safety Advisor,Engineering and Science,£21000,Bristol,"['Mechanical Design', 'Problem Solving', 'Data Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Quantity Surveyor,Engineering and Science,£25000,London,"['Regulatory Compliance', 'Research Methodology', 'Statistical Analysis']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Logistics Coordinator,Administrative,£26000,Birmingham,"['Talent Acquisition', 'Office Management', 'Payroll Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Technical Support Engineer,Technology and Data,£28000,Birmingham,"['Big Data Technologies', 'SQL', 'Cloud Computing']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Sales Executive,Marketing and Creative,£33000,Birmingham,"['Content Management Systems', 'Market Research', 'Google Analytics']",Must be able to develop and execute sales strategies to meet business objectives.
Electrical Engineer,Engineering and Science,£24000,London,"['CAD Software', 'Project Management Software', 'Simulation Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Supply Chain Analyst,Finance and Business,£32000,Manchester,"['Financial Modeling', 'Regulatory Compliance', 'Market Research']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Supply Chain Analyst,Finance and Business,£27000,Newcastle,"['Quantitative Analysis', 'Financial Reporting', 'Excel']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Mechanical Engineer,Engineering and Science,£28000,Birmingham,"['CAD Software', 'Technical Writing', 'Lab Techniques']","Design machinery and equipment, and troubleshoot engineering issues."
Financial Analyst,Finance and Business,£34000,Nottingham,"['Bookkeeping', 'Regulatory Compliance', 'Financial Forecasting']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Electrical Engineer,Engineering and Science,£32000,London,"['Finite Element Analysis', 'Simulation Software', 'Research Methodology']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Research Scientist,Engineering and Science,£25000,London,"['Product Development', 'Prototyping', 'Mechanical Design']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Financial Analyst,Finance and Business,£33000,Bristol,"['Financial Reporting', 'Analytical Skills', 'Regulatory Compliance']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Systems Analyst,Technology and Data,£29000,Bristol,"['Data Warehousing', 'APIs', 'Django']",Evaluate and improve computer systems to enhance efficiency.
Teacher,Administrative,£33000,Liverpool,"['Payroll Management', 'Onboarding', 'Organisational Skills']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Business Analyst,Finance and Business,£33000,Bristol,"['Reporting', 'Excel', 'Financial Analysis']",Identify business needs and develop solutions to enhance processes and operations.
Marketing Executive,Marketing and Creative,£31000,Newcastle,"['Digital Marketing', 'Brand Strategy', 'Social Media Marketing']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Product Designer,Marketing and Creative,£25000,Bristol,"['Campaign Management', 'Market Research', 'Social Media Marketing']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Risk Analyst,Finance and Business,£29000,Bristol,"['Business Strategy', 'Bookkeeping', 'Financial Reporting']",You must be able to identify and assess potential risks to the organisation.
Operations Manager,Finance and Business,£24000,Liverpool,"['Budgeting', 'Analytical Skills', 'Bookkeeping']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Sales Executive,Marketing and Creative,£33000,Leeds,"['Content Creation', 'SEO Optimisation', 'Campaign Management']",Must be able to develop and execute sales strategies to meet business objectives.
Logistics Coordinator,Administrative,£29000,Newcastle,"['Performance Appraisal Systems', 'Onboarding', 'Leadership']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
UI Designer,Technology and Data,£26000,Manchester,"['Cloud Computing', 'Python Programming', 'Data Warehousing']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Biomedical Scientist,Engineering and Science,£22000,Bristol,"['Problem Solving', 'Research Methodology', 'Engineering Design']",Conduct research and analyse biological samples to support medical and clinical studies.
Sales Executive,Marketing and Creative,£27000,Birmingham,"['User Research', 'Graphic Design', 'Social Media Marketing']",Must be able to develop and execute sales strategies to meet business objectives.
Investment Banking Analyst,Finance and Business,£27000,London,"['Analytical Skills', 'Financial Reporting', 'Business Strategy']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Teacher,Administrative,£31000,Manchester,"['Training and Development', 'Recruitment', 'Organisational Skills']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Recruitment Consultant,Administrative,£34000,Newcastle,"['Recruitment', 'Leadership', 'Performance Appraisal Systems']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Management Consultant,Administrative,£20000,Newcastle,"['Employee Relations', 'Conflict Resolution', 'Onboarding']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Health and Safety Advisor,Engineering and Science,£31000,Manchester,"['Research Methodology', 'Technical Writing', 'Regulatory Compliance']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Mechanical Engineer,Engineering and Science,£30000,Leeds,"['Engineering Design', 'Technical Writing', 'Data Analysis']","Design machinery and equipment, and troubleshoot engineering issues."
Systems Analyst,Technology and Data,£25000,Birmingham,"['ETL', 'Django', 'Cloud Computing']",Evaluate and improve computer systems to enhance efficiency.
Digital Marketing Specialist,Marketing and Creative,£30000,Leeds,"['Social Media Marketing', 'Email Marketing', 'Campaign Management']","Implement digital marketing strategies, including SEO, PPC, and social media."
Sales Executive,Marketing and Creative,£26000,Sheffield,"['Content Management Systems', 'SEO Optimisation', 'Digital Marketing']",Must be able to develop and execute sales strategies to meet business objectives.
Health and Safety Advisor,Engineering and Science,£29000,Newcastle,"['Simulation Software', 'Product Development', 'Research Methodology']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Graphic Designer,Marketing and Creative,£26000,Nottingham,"['Analytics', 'Content Creation', 'Google Analytics']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
IT Support Specialist,Technology and Data,£21000,Sheffield,"['Data Analysis', 'JavaScript', 'Data Warehousing']",You will have to provide technical support and troubleshooting for hardware and software issues.
Recruitment Consultant,Administrative,£27000,Leeds,"['HR Information Systems', 'Client Management', 'Performance Appraisal Systems']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Systems Analyst,Technology and Data,£21000,Birmingham,"['Data Analysis', 'Problem Solving', 'Data Visualisation']",Evaluate and improve computer systems to enhance efficiency.
Graphic Designer,Marketing and Creative,£30000,Birmingham,"['Campaign Management', 'Content Creation', 'PPC Advertising']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Human Resources Assistant,Administrative,£34000,Manchester,"['Payroll Management', 'Talent Acquisition', 'Leadership']","Support HR functions including recruitment, employee relations, and record-keeping."
Systems Analyst,Technology and Data,£22000,Bristol,"['JavaScript', 'Machine Learning', 'Problem Solving']",Evaluate and improve computer systems to enhance efficiency.
Digital Marketing Specialist,Marketing and Creative,£31000,Liverpool,"['Google Analytics', 'Adobe Creative Suite', 'Market Research']","Implement digital marketing strategies, including SEO, PPC, and social media."
Recruitment Consultant,Administrative,£30000,London,"['Onboarding', 'Conflict Resolution', 'HR Information Systems']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Engineering Graduate,Engineering and Science,£27000,Leeds,"['Prototyping', 'Lab Techniques', 'Research Methodology']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Legal Assistant,Administrative,£20000,Leeds,"['Payroll Management', 'Conflict Resolution', 'Talent Acquisition']",Provide administrative support to legal teams and assist with legal research and document preparation
Marketing Executive,Marketing and Creative,£32000,Bristol,"['Email Marketing', 'Social Media Marketing', 'Google Analytics']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Software Developer,Technology and Data,£24000,Sheffield,"['Problem Solving', 'Python Programming', 'SQL']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Quantity Surveyor,Engineering and Science,£27000,Cambridge,"['Technical Writing', 'CAD Software', 'Mechanical Design']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Operations Manager,Finance and Business,£28000,Sheffield,"['Business Strategy', 'Analytical Skills', 'Budgeting']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Business Development Executive,Finance and Business,£32000,Cambridge,"['Budgeting', 'Bookkeeping', 'Financial Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Pharmaceutical Sales Representative,Engineering and Science,£34000,Cambridge,"['Research Methodology', 'Prototyping', 'Technical Writing']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Human Resources Assistant,Administrative,£29000,Cambridge,"['Payroll Management', 'Performance Appraisal Systems', 'Conflict Resolution']","Support HR functions including recruitment, employee relations, and record-keeping."
Quantity Surveyor,Engineering and Science,£28000,London,"['Project Management Software', 'Lab Techniques', 'Engineering Design']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Data Scientist,Technology and Data,£21000,Nottingham,"['Data Analysis', 'Version Control', 'ETL']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Audit Associate,Finance and Business,£33000,Cambridge,"['Financial Reporting', 'Financial Analysis', 'Risk Assessment']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
